key,value,date
la-ruta-de-las-especias,0,2013-08-01
la-ruta-de-las-especias,0,2013-09-01
la-ruta-de-las-especias,0,2013-10-01
la-ruta-de-las-especias,0,2013-11-01
la-ruta-de-las-especias,0,2013-12-01
la-ruta-de-las-especias,0,2014-01-01
la-ruta-de-las-especias,0,2014-02-01
la-ruta-de-las-especias,0,2014-03-01
la-ruta-de-las-especias,0,2014-04-01
la-ruta-de-las-especias,329,2014-05-01
la-ruta-de-las-especias,374,2014-06-01
la-ruta-de-las-especias,374,2014-07-01
la-ruta-de-las-especias,398,2014-08-01
la-ruta-de-las-especias,0,2014-09-01
la-ruta-de-las-especias,0,2014-10-01
la-ruta-de-las-especias,0,2014-11-01
la-ruta-de-las-especias,333,2014-12-01
la-ruta-de-las-especias,391,2015-01-01
la-ruta-de-las-especias,377,2015-02-01
la-ruta-de-las-especias,335,2015-03-01
la-ruta-de-las-especias,225,2015-04-01
la-ruta-de-las-especias,33,2015-05-01
la-ruta-de-las-especias,0,2015-06-01
la-ruta-de-las-especias,0,2015-07-01
la-ruta-de-las-especias,0,2015-08-01
la-ruta-de-las-especias,301,2015-09-01
la-ruta-de-las-especias,298,2015-10-01
la-ruta-de-las-especias,275,2015-11-01
la-ruta-de-las-especias,317,2015-12-01
la-ruta-de-las-especias,492,2016-01-01
la-ruta-de-las-especias,414,2016-02-01
la-ruta-de-las-especias,18,2016-03-01
la-ruta-de-las-especias,0,2016-04-01
la-ruta-de-las-especias,0,2016-05-01
la-ruta-de-las-especias,0,2016-06-01
la-ruta-de-las-especias,0,2016-07-01
la-ruta-de-las-especias,0,2016-08-01
la-ruta-de-las-especias,0,2016-09-01
la-ruta-de-las-especias,373,2016-10-01
como-hice,487,2013-05-01
como-hice,482,2013-06-01
como-hice,482,2013-07-01
como-hice,166,2013-08-01
como-hice,0,2013-09-01
como-hice,0,2013-10-01
como-hice,263,2013-11-01
como-hice,196,2013-12-01
como-hice,0,2014-01-01
como-hice,21,2014-02-01
como-hice,0,2014-03-01
como-hice,0,2014-04-01
como-hice,0,2014-05-01
como-hice,0,2014-06-01
como-hice,0,2014-07-01
como-hice,0,2014-08-01
como-hice,0,2014-09-01
como-hice,264,2014-10-01
como-hice,314,2014-11-01
como-hice,309,2014-12-01
como-hice,41,2015-01-01
como-hice,0,2015-02-01
como-hice,0,2015-03-01
como-hice,0,2015-04-01
como-hice,0,2015-05-01
como-hice,0,2015-06-01
como-hice,0,2015-07-01
como-hice,0,2015-08-01
como-hice,351,2015-09-01
como-hice,481,2015-10-01
como-hice,425,2015-11-01
como-hice,417,2015-12-01
como-hice,67,2016-01-01
como-hice,0,2016-02-01
como-hice,0,2016-03-01
como-hice,264,2016-04-01
como-hice,340,2016-05-01
como-hice,382,2016-06-01
como-hice,404,2016-07-01
como-hice,345,2016-08-01
como-hice,92,2016-09-01
como-hice,0,2016-10-01
cultura-para-principiantes,0,2013-05-01
cultura-para-principiantes,0,2013-06-01
cultura-para-principiantes,0,2013-07-01
cultura-para-principiantes,0,2013-08-01
cultura-para-principiantes,0,2013-09-01
cultura-para-principiantes,0,2013-10-01
cultura-para-principiantes,0,2013-11-01
cultura-para-principiantes,0,2013-12-01
cultura-para-principiantes,0,2014-01-01
cultura-para-principiantes,0,2014-02-01
cultura-para-principiantes,0,2014-03-01
cultura-para-principiantes,0,2014-04-01
cultura-para-principiantes,0,2014-05-01
cultura-para-principiantes,0,2014-06-01
cultura-para-principiantes,0,2014-07-01
cultura-para-principiantes,0,2014-08-01
cultura-para-principiantes,0,2014-09-01
cultura-para-principiantes,0,2014-10-01
cultura-para-principiantes,0,2014-11-01
cultura-para-principiantes,0,2014-12-01
cultura-para-principiantes,0,2015-01-01
cultura-para-principiantes,0,2015-02-01
cultura-para-principiantes,0,2015-03-01
cultura-para-principiantes,0,2015-04-01
cultura-para-principiantes,0,2015-05-01
cultura-para-principiantes,0,2015-06-01
cultura-para-principiantes,0,2015-07-01
cultura-para-principiantes,316,2015-08-01
cultura-para-principiantes,359,2015-09-01
cultura-para-principiantes,208,2015-10-01
cultura-para-principiantes,122,2015-11-01
cultura-para-principiantes,442,2015-12-01
cultura-para-principiantes,503,2016-01-01
cultura-para-principiantes,336,2016-02-01
cultura-para-principiantes,246,2016-03-01
cultura-para-principiantes,261,2016-04-01
cultura-para-principiantes,277,2016-05-01
cultura-para-principiantes,245,2016-06-01
cultura-para-principiantes,779,2016-07-01
cultura-para-principiantes,299,2016-08-01
cultura-para-principiantes,715,2016-09-01
cultura-para-principiantes,904,2016-10-01
encuentro-en-el-estudio,162,2013-05-01
encuentro-en-el-estudio,243,2013-06-01
encuentro-en-el-estudio,200,2013-07-01
encuentro-en-el-estudio,504,2013-08-01
encuentro-en-el-estudio,204,2013-09-01
encuentro-en-el-estudio,0,2013-10-01
encuentro-en-el-estudio,168,2013-11-01
encuentro-en-el-estudio,208,2013-12-01
encuentro-en-el-estudio,21,2014-01-01
encuentro-en-el-estudio,0,2014-02-01
encuentro-en-el-estudio,0,2014-03-01
encuentro-en-el-estudio,0,2014-04-01
encuentro-en-el-estudio,0,2014-05-01
encuentro-en-el-estudio,0,2014-06-01
encuentro-en-el-estudio,0,2014-07-01
encuentro-en-el-estudio,253,2014-08-01
encuentro-en-el-estudio,234,2014-09-01
encuentro-en-el-estudio,315,2014-10-01
encuentro-en-el-estudio,326,2014-11-01
encuentro-en-el-estudio,518,2014-12-01
encuentro-en-el-estudio,252,2015-01-01
encuentro-en-el-estudio,124,2015-02-01
encuentro-en-el-estudio,208,2015-03-01
encuentro-en-el-estudio,88,2015-04-01
encuentro-en-el-estudio,19,2015-05-01
encuentro-en-el-estudio,0,2015-06-01
encuentro-en-el-estudio,394,2015-07-01
encuentro-en-el-estudio,391,2015-08-01
encuentro-en-el-estudio,0,2015-09-01
encuentro-en-el-estudio,0,2015-10-01
encuentro-en-el-estudio,260,2015-11-01
encuentro-en-el-estudio,328,2015-12-01
encuentro-en-el-estudio,282,2016-01-01
encuentro-en-el-estudio,271,2016-02-01
encuentro-en-el-estudio,261,2016-03-01
encuentro-en-el-estudio,338,2016-04-01
encuentro-en-el-estudio,123,2016-05-01
encuentro-en-el-estudio,76,2016-06-01
encuentro-en-el-estudio,95,2016-07-01
encuentro-en-el-estudio,76,2016-08-01
encuentro-en-el-estudio,76,2016-09-01
encuentro-en-el-estudio,95,2016-10-01
soy-del-pueblo,0,2013-05-01
soy-del-pueblo,436,2013-06-01
soy-del-pueblo,505,2013-07-01
soy-del-pueblo,511,2013-08-01
soy-del-pueblo,529,2013-09-01
soy-del-pueblo,495,2013-10-01
soy-del-pueblo,242,2013-11-01
soy-del-pueblo,316,2013-12-01
soy-del-pueblo,510,2014-01-01
soy-del-pueblo,398,2014-02-01
soy-del-pueblo,534,2014-03-01
soy-del-pueblo,26,2014-04-01
soy-del-pueblo,21,2014-05-01
soy-del-pueblo,0,2014-06-01
soy-del-pueblo,58,2014-07-01
soy-del-pueblo,65,2014-08-01
soy-del-pueblo,0,2014-09-01
soy-del-pueblo,244,2014-10-01
soy-del-pueblo,302,2014-11-01
soy-del-pueblo,82,2014-12-01
soy-del-pueblo,108,2015-01-01
soy-del-pueblo,57,2015-02-01
soy-del-pueblo,356,2015-03-01
soy-del-pueblo,64,2015-04-01
soy-del-pueblo,387,2015-05-01
soy-del-pueblo,427,2015-06-01
soy-del-pueblo,458,2015-07-01
soy-del-pueblo,415,2015-08-01
soy-del-pueblo,240,2015-09-01
soy-del-pueblo,364,2015-10-01
soy-del-pueblo,218,2015-11-01
soy-del-pueblo,171,2015-12-01
soy-del-pueblo,0,2016-01-01
soy-del-pueblo,0,2016-02-01
soy-del-pueblo,42,2016-03-01
soy-del-pueblo,0,2016-04-01
soy-del-pueblo,32,2016-05-01
soy-del-pueblo,0,2016-06-01
soy-del-pueblo,0,2016-07-01
soy-del-pueblo,189,2016-08-01
soy-del-pueblo,291,2016-09-01
soy-del-pueblo,11,2016-10-01
a-fondo,21,2013-05-01
a-fondo,0,2013-06-01
a-fondo,46,2013-07-01
a-fondo,202,2013-08-01
a-fondo,243,2013-09-01
a-fondo,276,2013-10-01
a-fondo,303,2013-11-01
a-fondo,361,2013-12-01
a-fondo,69,2014-01-01
a-fondo,34,2014-02-01
a-fondo,24,2014-03-01
a-fondo,366,2014-04-01
a-fondo,213,2014-05-01
a-fondo,314,2014-06-01
a-fondo,174,2014-07-01
a-fondo,103,2014-08-01
a-fondo,27,2014-09-01
a-fondo,0,2014-10-01
a-fondo,53,2014-11-01
a-fondo,11,2014-12-01
a-fondo,15,2015-01-01
a-fondo,0,2015-02-01
a-fondo,266,2015-03-01
a-fondo,407,2015-04-01
a-fondo,43,2015-05-01
a-fondo,0,2015-06-01
a-fondo,122,2015-07-01
a-fondo,27,2015-08-01
a-fondo,0,2015-09-01
a-fondo,0,2015-10-01
a-fondo,317,2015-11-01
a-fondo,21,2015-12-01
a-fondo,249,2016-01-01
a-fondo,243,2016-02-01
a-fondo,302,2016-03-01
a-fondo,465,2016-04-01
a-fondo,340,2016-05-01
a-fondo,497,2016-06-01
a-fondo,431,2016-07-01
a-fondo,304,2016-08-01
a-fondo,304,2016-09-01
a-fondo,167,2016-10-01
aguas-adentro,0,2013-05-01
aguas-adentro,0,2013-06-01
aguas-adentro,0,2013-07-01
aguas-adentro,0,2013-08-01
aguas-adentro,0,2013-09-01
aguas-adentro,0,2013-10-01
aguas-adentro,0,2013-11-01
aguas-adentro,0,2013-12-01
aguas-adentro,0,2014-01-01
aguas-adentro,0,2014-02-01
aguas-adentro,0,2014-03-01
aguas-adentro,0,2014-04-01
aguas-adentro,0,2014-05-01
aguas-adentro,366,2014-06-01
aguas-adentro,359,2014-07-01
aguas-adentro,359,2014-08-01
aguas-adentro,443,2014-09-01
aguas-adentro,443,2014-10-01
aguas-adentro,430,2014-11-01
aguas-adentro,392,2014-12-01
aguas-adentro,94,2015-01-01
aguas-adentro,0,2015-02-01
aguas-adentro,335,2015-03-01
aguas-adentro,283,2015-04-01
aguas-adentro,33,2015-05-01
aguas-adentro,0,2015-06-01
aguas-adentro,0,2015-07-01
aguas-adentro,0,2015-08-01
aguas-adentro,0,2015-09-01
aguas-adentro,0,2015-10-01
aguas-adentro,0,2015-11-01
aguas-adentro,0,2015-12-01
aguas-adentro,295,2016-01-01
aguas-adentro,457,2016-02-01
aguas-adentro,304,2016-03-01
aguas-adentro,423,2016-04-01
aguas-adentro,477,2016-05-01
aguas-adentro,404,2016-06-01
aguas-adentro,463,2016-07-01
aguas-adentro,390,2016-08-01
aguas-adentro,244,2016-09-01
aguas-adentro,11,2016-10-01
historia-de-un-pais,484,2013-05-01
historia-de-un-pais,336,2013-06-01
historia-de-un-pais,453,2013-07-01
historia-de-un-pais,411,2013-08-01
historia-de-un-pais,539,2013-09-01
historia-de-un-pais,803,2013-10-01
historia-de-un-pais,705,2013-11-01
historia-de-un-pais,744,2013-12-01
historia-de-un-pais,96,2014-01-01
historia-de-un-pais,27,2014-02-01
historia-de-un-pais,196,2014-03-01
historia-de-un-pais,427,2014-04-01
historia-de-un-pais,517,2014-05-01
historia-de-un-pais,700,2014-06-01
historia-de-un-pais,683,2014-07-01
historia-de-un-pais,0,2014-08-01
historia-de-un-pais,0,2014-09-01
historia-de-un-pais,245,2014-10-01
historia-de-un-pais,0,2014-11-01
historia-de-un-pais,15,2014-12-01
historia-de-un-pais,0,2015-01-01
historia-de-un-pais,0,2015-02-01
historia-de-un-pais,0,2015-03-01
historia-de-un-pais,0,2015-04-01
historia-de-un-pais,15,2015-05-01
historia-de-un-pais,27,2015-06-01
historia-de-un-pais,48,2015-07-01
historia-de-un-pais,0,2015-08-01
historia-de-un-pais,84,2015-09-01
historia-de-un-pais,187,2015-10-01
historia-de-un-pais,0,2015-11-01
historia-de-un-pais,51,2015-12-01
historia-de-un-pais,0,2016-01-01
historia-de-un-pais,0,2016-02-01
historia-de-un-pais,0,2016-03-01
historia-de-un-pais,0,2016-04-01
historia-de-un-pais,0,2016-05-01
historia-de-un-pais,0,2016-06-01
historia-de-un-pais,0,2016-07-01
historia-de-un-pais,0,2016-08-01
historia-de-un-pais,0,2016-09-01
historia-de-un-pais,0,2016-10-01
fotos-retrato-de-un-pais,574,2013-05-01
fotos-retrato-de-un-pais,573,2013-06-01
fotos-retrato-de-un-pais,531,2013-07-01
fotos-retrato-de-un-pais,231,2013-08-01
fotos-retrato-de-un-pais,0,2013-09-01
fotos-retrato-de-un-pais,32,2013-10-01
fotos-retrato-de-un-pais,0,2013-11-01
fotos-retrato-de-un-pais,11,2013-12-01
fotos-retrato-de-un-pais,0,2014-01-01
fotos-retrato-de-un-pais,0,2014-02-01
fotos-retrato-de-un-pais,0,2014-03-01
fotos-retrato-de-un-pais,275,2014-04-01
fotos-retrato-de-un-pais,52,2014-05-01
fotos-retrato-de-un-pais,0,2014-06-01
fotos-retrato-de-un-pais,0,2014-07-01
fotos-retrato-de-un-pais,0,2014-08-01
fotos-retrato-de-un-pais,0,2014-09-01
fotos-retrato-de-un-pais,319,2014-10-01
fotos-retrato-de-un-pais,353,2014-11-01
fotos-retrato-de-un-pais,312,2014-12-01
fotos-retrato-de-un-pais,283,2015-01-01
fotos-retrato-de-un-pais,11,2015-02-01
fotos-retrato-de-un-pais,21,2015-03-01
fotos-retrato-de-un-pais,0,2015-04-01
fotos-retrato-de-un-pais,362,2015-05-01
fotos-retrato-de-un-pais,320,2015-06-01
fotos-retrato-de-un-pais,426,2015-07-01
fotos-retrato-de-un-pais,391,2015-08-01
fotos-retrato-de-un-pais,7,2015-09-01
fotos-retrato-de-un-pais,48,2015-10-01
fotos-retrato-de-un-pais,0,2015-11-01
fotos-retrato-de-un-pais,57,2015-12-01
fotos-retrato-de-un-pais,0,2016-01-01
fotos-retrato-de-un-pais,0,2016-02-01
fotos-retrato-de-un-pais,48,2016-03-01
fotos-retrato-de-un-pais,0,2016-04-01
fotos-retrato-de-un-pais,0,2016-05-01
fotos-retrato-de-un-pais,27,2016-06-01
fotos-retrato-de-un-pais,0,2016-07-01
fotos-retrato-de-un-pais,0,2016-08-01
fotos-retrato-de-un-pais,0,2016-09-01
fotos-retrato-de-un-pais,27,2016-10-01
quizas-porque,0,2013-05-01
quizas-porque,0,2013-06-01
quizas-porque,90,2013-07-01
quizas-porque,0,2013-08-01
quizas-porque,0,2013-09-01
quizas-porque,44,2013-10-01
quizas-porque,376,2013-11-01
quizas-porque,579,2013-12-01
quizas-porque,414,2014-01-01
quizas-porque,443,2014-02-01
quizas-porque,486,2014-03-01
quizas-porque,216,2014-04-01
quizas-porque,436,2014-05-01
quizas-porque,445,2014-06-01
quizas-porque,416,2014-07-01
quizas-porque,499,2014-08-01
quizas-porque,632,2014-09-01
quizas-porque,119,2014-10-01
quizas-porque,598,2014-11-01
quizas-porque,62,2014-12-01
quizas-porque,27,2015-01-01
quizas-porque,85,2015-02-01
quizas-porque,548,2015-03-01
quizas-porque,91,2015-04-01
quizas-porque,0,2015-05-01
quizas-porque,0,2015-06-01
quizas-porque,0,2015-07-01
quizas-porque,0,2015-08-01
quizas-porque,0,2015-09-01
quizas-porque,0,2015-10-01
quizas-porque,222,2015-11-01
quizas-porque,22,2015-12-01
quizas-porque,0,2016-01-01
quizas-porque,0,2016-02-01
quizas-porque,108,2016-03-01
quizas-porque,0,2016-04-01
quizas-porque,0,2016-05-01
quizas-porque,0,2016-06-01
quizas-porque,0,2016-07-01
quizas-porque,0,2016-08-01
quizas-porque,0,2016-09-01
quizas-porque,0,2016-10-01
pequenos-universos,0,2013-05-01
pequenos-universos,295,2013-06-01
pequenos-universos,333,2013-07-01
pequenos-universos,310,2013-08-01
pequenos-universos,343,2013-09-01
pequenos-universos,22,2013-10-01
pequenos-universos,0,2013-11-01
pequenos-universos,0,2013-12-01
pequenos-universos,0,2014-01-01
pequenos-universos,0,2014-02-01
pequenos-universos,0,2014-03-01
pequenos-universos,236,2014-04-01
pequenos-universos,371,2014-05-01
pequenos-universos,388,2014-06-01
pequenos-universos,383,2014-07-01
pequenos-universos,406,2014-08-01
pequenos-universos,22,2014-09-01
pequenos-universos,0,2014-10-01
pequenos-universos,0,2014-11-01
pequenos-universos,324,2014-12-01
pequenos-universos,449,2015-01-01
pequenos-universos,481,2015-02-01
pequenos-universos,0,2015-03-01
pequenos-universos,0,2015-04-01
pequenos-universos,0,2015-05-01
pequenos-universos,0,2015-06-01
pequenos-universos,0,2015-07-01
pequenos-universos,0,2015-08-01
pequenos-universos,0,2015-09-01
pequenos-universos,0,2015-10-01
pequenos-universos,60,2015-11-01
pequenos-universos,0,2015-12-01
pequenos-universos,0,2016-01-01
pequenos-universos,314,2016-02-01
pequenos-universos,7,2016-03-01
pequenos-universos,0,2016-04-01
pequenos-universos,0,2016-05-01
pequenos-universos,0,2016-06-01
pequenos-universos,0,2016-07-01
pequenos-universos,440,2016-08-01
pequenos-universos,398,2016-09-01
pequenos-universos,38,2016-10-01
alterados-por-pi,384,2013-05-01
alterados-por-pi,413,2013-06-01
alterados-por-pi,342,2013-07-01
alterados-por-pi,312,2013-08-01
alterados-por-pi,206,2013-09-01
alterados-por-pi,122,2013-10-01
alterados-por-pi,0,2013-11-01
alterados-por-pi,0,2013-12-01
alterados-por-pi,0,2014-01-01
alterados-por-pi,0,2014-02-01
alterados-por-pi,0,2014-03-01
alterados-por-pi,0,2014-04-01
alterados-por-pi,285,2014-05-01
alterados-por-pi,322,2014-06-01
alterados-por-pi,324,2014-07-01
alterados-por-pi,311,2014-08-01
alterados-por-pi,215,2014-09-01
alterados-por-pi,357,2014-10-01
alterados-por-pi,41,2014-11-01
alterados-por-pi,0,2014-12-01
alterados-por-pi,0,2015-01-01
alterados-por-pi,0,2015-02-01
alterados-por-pi,0,2015-03-01
alterados-por-pi,0,2015-04-01
alterados-por-pi,368,2015-05-01
alterados-por-pi,389,2015-06-01
alterados-por-pi,401,2015-07-01
alterados-por-pi,298,2015-08-01
alterados-por-pi,296,2015-09-01
alterados-por-pi,305,2015-10-01
alterados-por-pi,156,2015-11-01
alterados-por-pi,177,2015-12-01
alterados-por-pi,7,2016-01-01
alterados-por-pi,27,2016-02-01
alterados-por-pi,183,2016-03-01
alterados-por-pi,222,2016-04-01
alterados-por-pi,400,2016-05-01
alterados-por-pi,332,2016-06-01
alterados-por-pi,406,2016-07-01
alterados-por-pi,472,2016-08-01
alterados-por-pi,381,2016-09-01
alterados-por-pi,450,2016-10-01
filosofia-aqui-y-ahora,488,2013-05-01
filosofia-aqui-y-ahora,466,2013-06-01
filosofia-aqui-y-ahora,432,2013-07-01
filosofia-aqui-y-ahora,357,2013-08-01
filosofia-aqui-y-ahora,441,2013-09-01
filosofia-aqui-y-ahora,270,2013-10-01
filosofia-aqui-y-ahora,292,2013-11-01
filosofia-aqui-y-ahora,428,2013-12-01
filosofia-aqui-y-ahora,100,2014-01-01
filosofia-aqui-y-ahora,0,2014-02-01
filosofia-aqui-y-ahora,151,2014-03-01
filosofia-aqui-y-ahora,42,2014-04-01
filosofia-aqui-y-ahora,319,2014-05-01
filosofia-aqui-y-ahora,452,2014-06-01
filosofia-aqui-y-ahora,369,2014-07-01
filosofia-aqui-y-ahora,390,2014-08-01
filosofia-aqui-y-ahora,399,2014-09-01
filosofia-aqui-y-ahora,317,2014-10-01
filosofia-aqui-y-ahora,391,2014-11-01
filosofia-aqui-y-ahora,411,2014-12-01
filosofia-aqui-y-ahora,450,2015-01-01
